,bottom_temp,PDO,NPGO,depth_m,latitude,year,julian,grain_size
200106149182,6.90,-0.77,1.92,140.00,47.59,2001.00,220.00,4.65
200106149185,6.90,-0.77,1.92,168.00,47.59,2001.00,221.00,4.90
200106149186,7.00,-0.77,1.92,119.00,47.56,2001.00,221.00,4.30
200106149187,7.30,-0.77,1.92,68.00,47.57,2001.00,221.00,3.00
200106149188,7.20,-0.77,1.92,61.00,47.74,2001.00,222.00,3.07
200106149189,7.10,-0.77,1.92,78.00,47.73,2001.00,222.00,3.34
200106149190,7.00,-0.77,1.92,122.00,47.75,2001.00,222.00,5.03
200106149191,7.00,-0.77,1.92,145.00,47.73,2001.00,222.00,5.31
200106149192,6.90,-0.77,1.92,200.00,47.74,2001.00,222.00,5.79
200106149194,7.10,-0.77,1.92,74.00,47.89,2001.00,222.00,3.48
200106149195,7.00,-0.77,1.92,128.00,47.90,2001.00,223.00,5.51
